variable;frequency;categoria;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable;cv_var;iqr_ratio
tjlp;Monthly;Anual;8;sdiff12;1;355;True;True;True;False;3;True;True;1.7935376076825071;1.5775653554352187
tjlp;Monthly;Anual;9;sdiff12→diff;2;354;True;True;True;True;4;True;True;2.2550705592375873;2.3274087157999066
tjlp;Monthly;Anual;10;log→sdiff12;3;355;True;True;True;False;3;True;True;1.1110017642503611;1.266311075675131
tjlp;Monthly;Anual;11;log→sdiff12→diff;4;354;True;True;True;True;4;True;True;1.6656615426259942;1.0085963010431784
tjlp;Monthly;Anual;12;boxcox→sdiff12→diff;3;354;True;True;True;True;4;True;True;1.0362676543868743;0.9389861241902628
tjlp;Monthly;Mensal;13;mom_pct;1;366;True;True;True;True;4;True;True;1.8360322268127813;1.2595647216194448
tjlp;Monthly;Anual;14;mom_pct_annual_rate;1;366;True;True;True;True;4;True;True;1.8360322268127813;1.2595647216194448
tjlp;Monthly;Anual;15;yoy_pct_monthly;1;355;True;True;True;False;3;True;True;1.0953783237055765;1.9322727884037585
selic_mensal;Monthly;Mensal;0;nível;0;367;False;False;True;False;1;False;True;1.5740157877000103;2.4606638270106416
selic_mensal;Monthly;Mensal;1;diff;1;366;True;True;True;False;3;True;True;2.4586437277529183;17.99852174723284
selic_mensal;Monthly;Mensal;2;log;1;367;False;False;False;False;0;False;True;1.701140683965004;1.4529517981243794
selic_mensal;Monthly;Mensal;3;log→diff;3;366;True;True;True;True;4;True;True;1.6198310463170076;6.342555520126831
selic_mensal;Monthly;Mensal;4;boxcox;1;367;False;False;False;False;0;False;True;1.156240048579014;1.789775525349192
selic_mensal;Monthly;Mensal;5;boxcox→diff;2;366;True;True;True;True;4;True;True;2.0705614713675478;7.72045094822243
selic_mensal;Monthly;Mensal;6;yeojohnson;1;367;False;False;False;False;0;False;True;1.1455449779036706;1.7431502117237532
selic_mensal;Monthly;Mensal;7;yeojohnson→diff;2;366;True;True;True;True;4;True;True;2.047260782216862;7.959569295163456
selic_mensal;Monthly;Anual;8;sdiff12;1;355;True;True;True;False;3;True;True;1.4963114998235938;2.0115982242651937
selic_mensal;Monthly;Anual;9;sdiff12→diff;2;354;True;True;True;False;3;True;True;2.570311162837773;3.852456405162187
selic_mensal;Monthly;Anual;10;log→sdiff12;3;355;True;True;True;True;4;True;True;1.6047926722126094;1.198880758656135
selic_mensal;Monthly;Anual;11;log→sdiff12→diff;4;354;True;True;True;True;4;True;True;1.7576724458187232;1.6115071338576195
selic_mensal;Monthly;Anual;12;boxcox→sdiff12→diff;3;354;True;True;True;False;3;True;True;2.2981478383545197;2.5291853466574667
selic_mensal;Monthly;Mensal;13;mom_pct;1;366;True;True;True;True;4;True;True;1.934933935361044;6.479888422056327
selic_mensal;Monthly;Anual;14;mom_pct_annual_rate;1;366;True;True;True;True;4;True;True;1.934933935361044;6.479888422056327
selic_mensal;Monthly;Anual;15;yoy_pct_monthly;1;355;True;True;True;True;4;True;True;2.5297730215542145;1.3600770473226766
abcr_trafego_veiculos_pesados;Monthly;Mensal;0;nível;0;329;False;False;False;False;0;False;True;1.0163848112757525;1.7112402648720482
abcr_trafego_veiculos_pesados;Monthly;Mensal;1;diff;1;328;True;True;True;True;4;True;True;1.8683590901177214;1.486939129121296
abcr_trafego_veiculos_pesados;Monthly;Mensal;2;log;1;329;False;False;False;False;0;False;True;1.0198566771903446;1.0497671833801898
abcr_trafego_veiculos_pesados;Monthly;Mensal;3;log→diff;3;328;True;True;True;True;4;True;True;1.9622556690971291;1.0834065213802848
abcr_trafego_veiculos_pesados;Monthly;Mensal;4;boxcox;1;329;False;False;False;False;0;False;True;1.0072404668281214;1.9577207183376628
abcr_trafego_veiculos_pesados;Monthly;Mensal;5;boxcox→diff;2;328;True;True;True;True;4;True;True;1.7790485537110148;1.883098081478207
abcr_trafego_veiculos_pesados;Monthly;Mensal;6;yeojohnson;1;329;False;False;False;False;0;False;True;1.0071627012912179;1.9592231299390572
abcr_trafego_veiculos_pesados;Monthly;Mensal;7;yeojohnson→diff;2;328;True;True;True;True;4;True;True;1.7787356491557778;1.8844996465880397
abcr_trafego_veiculos_pesados;Monthly;Anual;8;sdiff12;1;317;True;True;True;True;4;True;True;1.1186821075061635;2.410351577463365
abcr_trafego_veiculos_pesados;Monthly;Anual;9;sdiff12→diff;2;316;True;True;True;True;4;True;True;1.634247056192161;1.6482148294833288
abcr_trafego_veiculos_pesados;Monthly;Anual;10;log→sdiff12;3;317;True;True;True;True;4;True;True;1.1390448547465555;2.14455213529821
abcr_trafego_veiculos_pesados;Monthly;Anual;11;log→sdiff12→diff;4;316;True;True;True;True;4;True;True;1.7239105498822922;1.4790769895814007
abcr_trafego_veiculos_pesados;Monthly;Anual;12;boxcox→sdiff12→diff;3;316;True;True;True;True;4;True;True;1.5541281489804126;1.669887450597942
abcr_trafego_veiculos_pesados;Monthly;Mensal;13;mom_pct;1;328;True;True;True;True;4;True;True;2.095621634923728;1.0563014891112068
abcr_trafego_veiculos_pesados;Monthly;Anual;14;mom_pct_annual_rate;1;328;True;True;True;True;4;True;True;2.095621634923728;1.0563014891112068
abcr_trafego_veiculos_pesados;Monthly;Anual;15;yoy_pct_monthly;1;317;True;True;True;True;4;True;True;1.1610311593776603;2.063004678937706
inadimplencia_livres_total;Monthly;Mensal;0;nível;0;184;False;True;False;True;2;False;True;0.748259559442657;1.2832044433309684
inadimplencia_livres_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.46774493814366636;0.9478010953807522
inadimplencia_livres_total;Monthly;Mensal;2;log;1;184;False;True;False;True;2;False;True;0.8266925731998317;1.5449869474759057
inadimplencia_livres_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.5543848713433841;0.8299220227778953
inadimplencia_livres_total;Monthly;Mensal;4;boxcox;1;184;False;True;False;True;2;False;True;0.7809552895709797;1.4444225689889834
inadimplencia_livres_total;Monthly;Mensal;5;boxcox→diff;2;183;False;True;True;True;3;True;True;0.5627594866287462;0.7947887034966461
inadimplencia_livres_total;Monthly;Mensal;6;yeojohnson;1;184;False;True;False;True;2;False;True;0.7825432164537187;1.424727977376409
inadimplencia_livres_total;Monthly;Mensal;7;yeojohnson→diff;2;183;False;True;True;True;3;True;True;0.5687307542846806;0.8119071684045657
inadimplencia_livres_total;Monthly;Anual;8;sdiff12;1;172;False;True;False;False;1;False;True;0.47274516060337746;0.7782956124500622
inadimplencia_livres_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.44778032142760715;0.7861610840072274
inadimplencia_livres_total;Monthly;Anual;10;log→sdiff12;3;172;False;True;False;False;1;False;True;0.7085215701309662;0.7312916512597928
inadimplencia_livres_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.5769462552260592;0.7069164241592031
inadimplencia_livres_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.49352225094719504;0.7287949309208525
inadimplencia_livres_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.5408936084575247;0.873915245611373
inadimplencia_livres_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.5408936084575247;0.873915245611373
inadimplencia_livres_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;False;False;1;False;True;0.7373307290148284;0.693175290853278
inadimplencia_livres_PJ_total;Monthly;Mensal;0;nível;0;184;False;False;False;False;0;False;True;1.170050703993473;2.2852097973989145
inadimplencia_livres_PJ_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.8948582400044651;1.6496907167063055
inadimplencia_livres_PJ_total;Monthly;Mensal;2;log;1;184;False;False;False;False;0;False;True;1.0654730143785471;2.365117914906777
inadimplencia_livres_PJ_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.616948586848098;0.9831648158791594
inadimplencia_livres_PJ_total;Monthly;Mensal;4;boxcox;1;184;False;False;False;False;0;False;True;1.097457404634543;2.136711403781906
inadimplencia_livres_PJ_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.7443816809923433;1.2873572420536794
inadimplencia_livres_PJ_total;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;False;0;False;True;1.1019327961099163;2.165868776257582
inadimplencia_livres_PJ_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.7508154651490786;1.328813627444728
inadimplencia_livres_PJ_total;Monthly;Anual;8;sdiff12;1;172;False;True;False;False;1;False;True;0.8910170160703316;1.3657735237330626
inadimplencia_livres_PJ_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.7746015659357085;1.1212797074500025
inadimplencia_livres_PJ_total;Monthly;Anual;10;log→sdiff12;3;172;False;True;False;False;1;False;True;0.7805701669738825;1.6454270202029162
inadimplencia_livres_PJ_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.6023445964597534;1.1493412689036864
inadimplencia_livres_PJ_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.6551036279476462;0.990866857633051
inadimplencia_livres_PJ_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.6099757620039118;1.0015571166696315
inadimplencia_livres_PJ_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.6099757620039118;1.0015571166696315
inadimplencia_livres_PJ_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;False;False;1;False;True;1.0827237595322812;1.7322158322964858
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;0;nível;0;184;True;True;False;True;3;True;True;1.9440897690380297;3.5271007050332646
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;1.9162439422693414;1.5559523620557028
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;2;log;1;184;True;False;False;True;2;False;True;1.5291229132749382;4.799721015915147
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;1.300690100947382;6.376273030875484
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;4;boxcox;1;184;True;False;False;True;2;False;True;1.6797868873608526;3.288753437489543
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;1.5055765498510445;4.064084715934595
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;False;0;False;True;1.7039751286437992;2.695894759398857
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;1.5369219221180714;3.816556151249096
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Anual;8;sdiff12;1;172;False;True;True;True;3;True;True;2.123521697599308;1.662579462333861
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;1.8788339255161275;1.5559456140204548
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Anual;10;log→sdiff12;3;172;False;True;True;True;3;True;True;1.7449943020348464;4.846933526282098
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;1.2847479499559213;4.380710371175555
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;1.4954143937975795;3.306695397689958
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;1.6438765420922539;3.717802091324442
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;1.6438765420922539;3.717802091324442
inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;False;True;2;False;True;1.995478918367177;10.646684230891127
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;0;nível;0;184;False;True;False;False;1;False;True;1.1279224769132703;1.9402205050035728
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.7851204841983543;1.0006258022577097
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;2;log;1;184;False;True;False;False;1;False;True;1.1103440753821656;3.5150887241666267
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;3;log→diff;3;183;False;True;True;True;3;True;True;0.9669424848995398;1.8931089406579806
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;4;boxcox;1;184;False;True;False;False;1;False;True;1.1226824165897942;1.9455730970229568
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.7763264897159631;1.016468670819591
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;6;yeojohnson;1;184;False;True;False;False;1;False;True;1.126469981054682;1.9411413447632517
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.7825992780256935;1.00419340132257
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Anual;8;sdiff12;1;172;False;True;False;False;1;False;True;1.023165351914771;1.6089346310886459
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.8743990018596955;1.3255156422285355
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Anual;10;log→sdiff12;3;172;False;True;False;False;1;False;True;1.1115814208739054;1.965230139781177
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.8452865498788052;1.4995475672444354
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.8651755022595;1.3651112513189565
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Mensal;13;mom_pct;1;183;False;True;True;True;3;True;True;0.9697266437153065;1.729867420051171
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;False;True;True;True;3;True;True;0.9697266437153065;1.729867420051171
inadimplencia_livres_PJ_capital_de_giro_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;False;False;1;False;True;1.0753611596517751;3.7494239788279136
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;0;nível;0;184;False;False;False;True;1;False;True;1.350421855780194;2.158722518407365
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;1;diff;1;183;False;True;True;False;2;False;True;0.7101107833691056;0.784221174964306
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;2;log;1;184;False;False;False;True;1;False;True;1.3034315386734407;2.6200845409034668
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;3;log→diff;3;183;False;True;True;True;3;True;True;1.0852728458992629;3.499900279503572
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;4;boxcox;1;184;False;False;False;True;1;False;True;1.312681196292422;1.8449911663948206
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;5;boxcox→diff;2;183;False;True;True;True;3;True;True;0.5938754239676913;1.1042089309883625
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;True;1;False;True;1.329900612776476;1.8428419283787159
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;7;yeojohnson→diff;2;183;False;True;True;False;2;False;True;0.616771032387242;1.0654302875444701
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Anual;8;sdiff12;1;172;False;True;False;False;1;False;True;1.3790385413561816;1.9425759843174506
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.5349121600739727;0.6720530296903361
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Anual;10;log→sdiff12;3;172;False;True;False;False;1;False;True;0.9997621638398151;2.2458471159567344
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.9713202717654589;3.243048857214036
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.4331977633650067;0.7701350149677298
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Mensal;13;mom_pct;1;183;False;True;True;True;3;True;True;1.130238312402737;4.263284362876371
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;False;True;True;True;3;True;True;1.130238312402737;4.263284362876371
inadimplencia_livres_PJ_aquisicao_de_bens_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;False;False;False;0;False;True;0.8626055165717561;1.4468107984701688
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;0;nível;0;184;False;False;False;False;0;False;True;0.931464796715545;1.8403598695683256
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.8617118786173779;2.3303469100787284
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;2;log;1;184;False;False;False;False;0;False;True;1.1862394177200348;1.8694434190942564
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.9104376791158296;2.1281756581617293
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;4;boxcox;1;184;False;False;False;False;0;False;True;1.0485558761007066;1.7234963226337134
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.8494227311688131;1.5241416062125341
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;False;0;False;True;0.9986380381067514;2.2238701919260504
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.9392174629390767;1.1827270331022846
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Anual;8;sdiff12;1;172;False;True;True;False;2;False;True;0.5792854443208459;0.8853808518687027
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.8065985480228345;2.5864339962924707
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Anual;10;log→sdiff12;3;172;False;True;True;False;2;False;True;1.1467284551205952;3.0993827272250236
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.9283870403766525;2.24919265642216
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.8908782934765059;1.2308192077892042
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.9173667044509126;2.1139091234992677
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.9173667044509126;2.1139091234992677
inadimplencia_livres_PJ_arrendamento_mercantil_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;True;True;3;True;True;1.2148272084441076;5.773700280652625
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;0;nível;0;184;False;False;False;False;0;False;True;1.0819046771821488;2.187395645609474
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;1;diff;1;183;True;True;True;False;3;True;True;1.2201202407252707;1.460501371574232
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;2;log;1;184;False;False;False;False;0;False;True;0.7183206525247063;1.4106440092031323
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;False;3;True;True;0.8102957800774763;1.831686536273269
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;4;boxcox;1;184;False;False;False;False;0;False;True;0.751636029161395;1.680911581388601
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;False;3;True;True;0.9716390857014567;1.0205767608342327
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;False;0;False;True;0.7490759932752353;1.6495531275048505
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;False;3;True;True;0.9530475917131102;1.0112885391005757
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Anual;8;sdiff12;1;172;False;True;False;True;2;False;True;1.1557684966809458;1.1877818791004535
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;False;3;True;True;1.0126965994750545;1.6298867073750742
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Anual;10;log→sdiff12;3;172;False;True;True;True;3;True;True;0.6935092703125775;1.2195462130953123
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;False;3;True;True;0.6898824581814121;0.8707657207637106
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;False;3;True;True;0.8592398140940437;1.2097608143200809
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;False;3;True;True;0.8206562815057055;1.9130918481628971
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;False;3;True;True;0.8206562815057055;1.9130918481628971
inadimplencia_livres_PJ_cartao_de_credito_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;True;True;3;True;True;0.8230245019543337;1.0350756279649835
inadimplencia_livres_PF_total;Monthly;Mensal;0;nível;0;184;False;True;False;True;2;False;True;0.7422622769478566;1.0988528953490186
inadimplencia_livres_PF_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.5831511570405261;0.9334212256548357
inadimplencia_livres_PF_total;Monthly;Mensal;2;log;1;184;False;True;False;True;2;False;True;0.8453537471934435;1.081361653364049
inadimplencia_livres_PF_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.7053108933394534;1.0046180588961136
inadimplencia_livres_PF_total;Monthly;Mensal;4;boxcox;1;184;False;True;False;True;2;False;True;0.7461733914820844;1.110891843115303
inadimplencia_livres_PF_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.5902056147213556;0.9278824240736178
inadimplencia_livres_PF_total;Monthly;Mensal;6;yeojohnson;1;184;False;True;False;True;2;False;True;0.7456987632356343;1.1159439794878174
inadimplencia_livres_PF_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.5894483720744456;0.9282225208594133
inadimplencia_livres_PF_total;Monthly;Anual;8;sdiff12;1;172;True;True;False;False;2;False;True;0.6953932265513358;1.2348599363684114
inadimplencia_livres_PF_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.5935571061745882;0.9564758993680748
inadimplencia_livres_PF_total;Monthly;Anual;10;log→sdiff12;3;172;True;True;True;False;3;True;True;0.8329473176314114;1.3109615530545906
inadimplencia_livres_PF_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.7534006623459415;1.2332574662002342
inadimplencia_livres_PF_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.6039538087329797;0.9907505537001796
inadimplencia_livres_PF_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.6979648538107917;1.0107405599136459
inadimplencia_livres_PF_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.6979648538107917;1.0107405599136459
inadimplencia_livres_PF_total;Monthly;Anual;15;yoy_pct_monthly;1;172;True;True;True;False;3;True;True;0.8516203232602477;1.2182160582001142
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;0;nível;0;184;True;True;False;False;2;False;True;1.206722866199059;0.9124612157445311
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;1;diff;1;183;True;True;True;False;3;True;True;0.759803172330463;1.260780284236382
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;2;log;1;184;False;True;True;False;2;False;True;1.2490167309080917;1.0472409045000477
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;3;log→diff;3;183;True;True;True;False;3;True;True;0.7756082178742503;1.4583570161023898
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;4;boxcox;1;184;True;True;False;False;2;False;True;1.1849834746812415;0.8299655183357908
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;False;3;True;True;0.7482675206901287;1.1338079216304242
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;6;yeojohnson;1;184;True;True;False;False;2;False;True;1.1850401051213102;0.8266224411276256
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;False;3;True;True;0.7478063938905197;1.129686892492532
inadimplencia_livres_PF_cheque_especial;Monthly;Anual;8;sdiff12;1;172;True;True;True;False;3;True;True;1.079499373075364;1.1568638760985916
inadimplencia_livres_PF_cheque_especial;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.6856711272007174;1.2216337830444899
inadimplencia_livres_PF_cheque_especial;Monthly;Anual;10;log→sdiff12;3;172;True;True;True;False;3;True;True;1.1277959484452353;1.2742874641349198
inadimplencia_livres_PF_cheque_especial;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.724247275671612;1.3068467274882656
inadimplencia_livres_PF_cheque_especial;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.6609022839031905;1.1845367459720286
inadimplencia_livres_PF_cheque_especial;Monthly;Mensal;13;mom_pct;1;183;True;True;True;False;3;True;True;0.77518059848449;1.469095929063212
inadimplencia_livres_PF_cheque_especial;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;False;3;True;True;0.77518059848449;1.469095929063212
inadimplencia_livres_PF_cheque_especial;Monthly;Anual;15;yoy_pct_monthly;1;172;True;True;True;False;3;True;True;0.9472824229456657;1.204534310296653
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;0;nível;0;184;True;True;False;True;3;True;True;0.7799292967863735;1.491676575592183
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.6317660131650387;1.10624108161802
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;2;log;1;184;True;True;False;True;3;True;True;0.9168169522547188;1.537604484133574
