variable;frequency;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable
ipca_despesas_pess;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_despesas_pess;Monthly;6;yeojohnson;1;366;False;True;True;False;2;False;True
ipca_despesas_pess;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_despesas_pess;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_despesas_pess;Monthly;9;sdiff12→diff;2;353;True;False;True;True;3;True;True
ipca_despesas_pess;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_despesas_pess;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_despesas_pess;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_despesas_pess;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_despesas_pess;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_educacao;Monthly;0;nível;0;323;False;True;True;True;3;True;True
ipca_educacao;Monthly;1;diff;1;322;True;True;True;False;3;True;True
ipca_educacao;Monthly;2;log;1;0;;;;;0;False;False
ipca_educacao;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_educacao;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_educacao;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_educacao;Monthly;6;yeojohnson;1;323;False;False;True;False;1;False;True
ipca_educacao;Monthly;7;yeojohnson→diff;2;322;True;True;True;False;3;True;True
ipca_educacao;Monthly;8;sdiff12;1;311;True;True;True;True;4;True;True
ipca_educacao;Monthly;9;sdiff12→diff;2;310;True;True;True;False;3;True;True
ipca_educacao;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_educacao;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_educacao;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_educacao;Monthly;13;mom_pct;1;322;True;True;True;True;4;True;True
ipca_educacao;Monthly;14;yoy_pct_monthly;1;311;True;True;True;True;4;True;True
ipca_comunicacao;Monthly;0;nível;0;323;False;False;True;False;1;False;True
ipca_comunicacao;Monthly;1;diff;1;322;True;True;True;True;4;True;True
ipca_comunicacao;Monthly;2;log;1;0;;;;;0;False;False
ipca_comunicacao;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_comunicacao;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_comunicacao;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_comunicacao;Monthly;6;yeojohnson;1;323;False;False;True;False;1;False;True
ipca_comunicacao;Monthly;7;yeojohnson→diff;2;322;True;True;True;True;4;True;True
ipca_comunicacao;Monthly;8;sdiff12;1;311;True;True;True;True;4;True;True
ipca_comunicacao;Monthly;9;sdiff12→diff;2;310;True;False;True;False;2;False;True
ipca_comunicacao;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_comunicacao;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_comunicacao;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_comunicacao;Monthly;13;mom_pct;1;322;True;True;True;True;4;True;True
ipca_comunicacao;Monthly;14;yoy_pct_monthly;1;311;True;True;True;True;4;True;True
ipca_alim_domicilio;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_alim_domicilio;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_alim_domicilio;Monthly;2;log;1;0;;;;;0;False;False
ipca_alim_domicilio;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_alim_domicilio;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_alim_domicilio;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_alim_domicilio;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_alim_domicilio;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_alim_domicilio;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_alim_domicilio;Monthly;9;sdiff12→diff;2;353;True;False;True;False;2;False;True
ipca_alim_domicilio;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_alim_domicilio;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_alim_domicilio;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_alim_domicilio;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_alim_domicilio;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_industriais;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_industriais;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_industriais;Monthly;2;log;1;0;;;;;0;False;False
ipca_industriais;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_industriais;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_industriais;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_industriais;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_industriais;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_industriais;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_industriais;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_industriais;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_industriais;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_industriais;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_industriais;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_industriais;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_servicos;Monthly;0;nível;0;366;True;True;True;False;3;True;True
ipca_servicos;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_servicos;Monthly;2;log;1;0;;;;;0;False;False
ipca_servicos;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_servicos;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_servicos;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_servicos;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
ipca_servicos;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_servicos;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_servicos;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_servicos;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_servicos;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_servicos;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_servicos;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_servicos;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_administrados;Monthly;0;nível;0;366;True;False;True;True;3;True;True
ipca_administrados;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_administrados;Monthly;2;log;1;0;;;;;0;False;False
ipca_administrados;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_administrados;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_administrados;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_administrados;Monthly;6;yeojohnson;1;366;True;False;True;True;3;True;True
ipca_administrados;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_administrados;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_administrados;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_administrados;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_administrados;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_administrados;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_administrados;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_administrados;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_livres;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_livres;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_livres;Monthly;2;log;1;0;;;;;0;False;False
ipca_livres;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_livres;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_livres;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_livres;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
ipca_livres;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_livres;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_livres;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_livres;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_livres;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_livres;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_livres;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_livres;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_nao_duraveis;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_nao_duraveis;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_nao_duraveis;Monthly;2;log;1;0;;;;;0;False;False
ipca_nao_duraveis;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_nao_duraveis;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_nao_duraveis;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_nao_duraveis;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_nao_duraveis;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_nao_duraveis;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_nao_duraveis;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_nao_duraveis;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_nao_duraveis;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_nao_duraveis;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_nao_duraveis;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_nao_duraveis;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_semi_duraveis;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_semi_duraveis;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_semi_duraveis;Monthly;2;log;1;0;;;;;0;False;False
ipca_semi_duraveis;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_semi_duraveis;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_semi_duraveis;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_semi_duraveis;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_semi_duraveis;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_semi_duraveis;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_semi_duraveis;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_semi_duraveis;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_semi_duraveis;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_semi_duraveis;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_semi_duraveis;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_semi_duraveis;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_duraveis;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_duraveis;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_duraveis;Monthly;2;log;1;0;;;;;0;False;False
ipca_duraveis;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_duraveis;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_duraveis;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_duraveis;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_duraveis;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_duraveis;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_duraveis;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_duraveis;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_duraveis;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_duraveis;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_duraveis;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_duraveis;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_comercializaveis;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_comercializaveis;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_comercializaveis;Monthly;2;log;1;0;;;;;0;False;False
ipca_comercializaveis;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_comercializaveis;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_comercializaveis;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_comercializaveis;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_comercializaveis;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_comercializaveis;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_comercializaveis;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_comercializaveis;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_comercializaveis;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_comercializaveis;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_comercializaveis;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_comercializaveis;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_nao_comercializaveis;Monthly;0;nível;0;366;True;True;True;False;3;True;True
ipca_nao_comercializaveis;Monthly;1;diff;1;365;True;True;True;True;4;True;True
ipca_nao_comercializaveis;Monthly;2;log;1;0;;;;;0;False;False
ipca_nao_comercializaveis;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_nao_comercializaveis;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_nao_comercializaveis;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_nao_comercializaveis;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
ipca_nao_comercializaveis;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
ipca_nao_comercializaveis;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_nao_comercializaveis;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_nao_comercializaveis;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_nao_comercializaveis;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_nao_comercializaveis;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_nao_comercializaveis;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_nao_comercializaveis;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_EX0;Monthly;0;nível;0;366;True;True;True;False;3;True;True
ipca_EX0;Monthly;1;diff;1;365;True;True;True;True;4;True;True
ipca_EX0;Monthly;2;log;1;0;;;;;0;False;False
ipca_EX0;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_EX0;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_EX0;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_EX0;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_EX0;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
ipca_EX0;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_EX0;Monthly;9;sdiff12→diff;2;353;True;True;True;True;4;True;True
ipca_EX0;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_EX0;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_EX0;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_EX0;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_EX0;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_EX1;Monthly;0;nível;0;366;True;True;True;False;3;True;True
ipca_EX1;Monthly;1;diff;1;365;True;True;True;True;4;True;True
ipca_EX1;Monthly;2;log;1;0;;;;;0;False;False
ipca_EX1;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_EX1;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_EX1;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_EX1;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_EX1;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
ipca_EX1;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_EX1;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_EX1;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_EX1;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_EX1;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_EX1;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_EX1;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_EX2;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_EX2;Monthly;1;diff;1;365;True;True;True;True;4;True;True
ipca_EX2;Monthly;2;log;1;0;;;;;0;False;False
ipca_EX2;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_EX2;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_EX2;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_EX2;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_EX2;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
ipca_EX2;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
ipca_EX2;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_EX2;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_EX2;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_EX2;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_EX2;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_EX2;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_EX3;Monthly;0;nível;0;366;True;True;True;False;3;True;True
ipca_EX3;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_EX3;Monthly;2;log;1;0;;;;;0;False;False
ipca_EX3;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_EX3;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_EX3;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_EX3;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
ipca_EX3;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_EX3;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_EX3;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_EX3;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_EX3;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_EX3;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_EX3;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_EX3;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_MA;Monthly;0;nível;0;366;True;True;True;True;4;True;True
ipca_MA;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_MA;Monthly;2;log;1;0;;;;;0;False;False
ipca_MA;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_MA;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_MA;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_MA;Monthly;6;yeojohnson;1;366;True;True;True;True;4;True;True
ipca_MA;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_MA;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
ipca_MA;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
ipca_MA;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
ipca_MA;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
ipca_MA;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
ipca_MA;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
ipca_MA;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
ipca_MS;Monthly;0;nível;0;366;True;True;True;False;3;True;True
ipca_MS;Monthly;1;diff;1;365;True;True;True;False;3;True;True
ipca_MS;Monthly;2;log;1;0;;;;;0;False;False
ipca_MS;Monthly;3;log→diff;3;0;;;;;0;False;False
ipca_MS;Monthly;4;boxcox;1;0;;;;;0;False;False
ipca_MS;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
ipca_MS;Monthly;6;yeojohnson;1;366;True;True;True;False;3;True;True
ipca_MS;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
ipca_MS;Monthly;8;sdiff12;1;354;True;True;True;False;3;True;True
