Date,pim_industria_extrativa,pim_industria_transformacao,pim_bens_capital,pim_bens_intermediarios,pim_bens_consumo,pim_bens_duraveis,pim_bens_semi_e_nao_duraveis,pim_insumo_constr_civil,cons_energ_comercial,cons_energ_residencial,cons_energ_industrial,cons_energ_outros,pmc_combustiveis,pmc_hiper_supermercados,pmc_vestuário,pmc_moveis_eletrodomesticos,pmc_automoveis,pmc_farmaceuticos,pmc_livros_jornais,pmc_eqp_material_escritorio,pmc_outros_pessoal,pmc_material_construcao,pmc_comercio_ampliado,ibcbr_agro,ibcbr_ind,ibcbr_servicos,icc_fecomercio,icea_fecomercio,ief_fecomercio,ics_fgv,isas_fgv,ies_fgv,caged_estoque_agro,caged_estoque_ind_extrativa,caged_estoque_ind_transformacao,caged_estoque_SIUP,caged_estoque_EG,caged_estoque_AER,caged_estoque_construcao,caged_estoque_comercio,caged_estoque_servicos,pnadc_salario_real_efetivo,pnadc_salario_real_com_carteira,pnadc_salario_real_sem_carteira,pnadc_salario_real_setor_privado,pnadc_salario_real_setor_publico,pnadc_salario_real_conta_propria,pnadc_salario_real_empregadores,pnadc_massa_salarial_efetiva,pnadc_massa_salarial_habitual,renda_disponivel_familias_restrita,tx_desemprego,ipca_alimentacao,ipca_habitacao,ipca_artigos_resid,ipca_vestuario,ipca_transportes,ipca_saude,ipca_despesas_pess,ipca_educacao,ipca_comunicacao,ipca_alim_domicilio,ipca_industriais,ipca_servicos,ipca_administrados,ipca_livres,ipca_nao_duraveis,ipca_semi_duraveis,ipca_duraveis,ipca_comercializaveis,ipca_nao_comercializaveis,ipca_EX0,ipca_EX1,ipca_EX2,ipca_EX3,ipca_MA,ipca_MS,ipca_DP,ipca_EXFE,ipca_P55,ipca_difusao,ipca_industriais_subjacentes,ipca_servicos_subjacentes,ipca15,igpm,igpdi,ipcbr,incc,ipc_fipe,igp10,ipam,abras,prod_total_autoveiculos,vendas_total_autoveiculos,vendas_autoveiculos_interno,vendas_autoveiculos_externo,prod_automoveis_e_comerciais_leves,prod_caminhoes,prod_onibus,prod_oleo_bruto,prod_LGN,prod_gas_natural,consumo_gasolina,consumo_GLP,consumo_oleo_combustivel,consumo_diesel,consumo_demais_derivados,consumo_alcool_hidratado,consumo_alcool_anidro,prod_aco_bruto,desembolso_BNDES_ind_transformacao,desembolso_BNDES_comercio_servicos,desembolso_BNDES_agro,desembolso_BNDES_ind_extrativa,cni_nuci_transformacao,cni_vendas_industriais,cni_horas_trabalhadas,cni_salario_industria,cni_massa_salarial,fenabrave_automoveis,fenabrave_comerciais_leves,fenabrave_caminhoes,fenabrave_onibus,fgv_nuci,concessoes_PJ_total,concessoes_PF_total,concessoes_livres_PJ_total,concessoes_livres_PJ_capital_giro,concessoes_livres_PF_total,concessoes_direcionados_PJ_total,concessoes_direcionados_PF_total,concessoes_direcionados_credito_rural,selic_mensal,abcr_trafego_veiculos_pesados,inadimplencia_livres_total,inadimplencia_livres_PJ_total,inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis,inadimplencia_livres_PJ_capital_de_giro_total,inadimplencia_livres_PJ_aquisicao_de_bens_total,inadimplencia_livres_PJ_cartao_de_credito_total,inadimplencia_livres_PF_total,inadimplencia_livres_PF_cheque_especial,inadimplencia_livres_PF_credito_pessoal_nao_consignado_total,inadimplencia_livres_PF_credito_pessoal_consignado_total,inadimplencia_livres_PF_aquisicao_de_bens_total,inadimplencia_livres_PF_cartao_de_credito_total,concessoes_livres_total,concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis,concessoes_livres_PJ_capital_de_giro_total,concessoes_livres_PJ_aquisicao_de_bens_total,concessoes_livres_PJ_cartao_de_credito_total,concessoes_livres_PF_cheque_especial,concessoes_livres_PF_credito_pessoal_nao_consignado_total,concessoes_livres_PF_credito_pessoal_consignado_total,concessoes_livres_PF_aquisicao_de_bens_total,concessoes_livres_PF_cartao_de_credito_total,icc_fgv_expectativas,icc_fgv,icc_fgv_sit_atual,papelao_expedicao,pib
2007-04-01,105.3,112.3,98.2,112.2,114.5,138.3,109.0,,5287.0,7729.0,14511.0,4503.0,86.56,65.04,96.85,61.4,75.35,32.16,228.12,55.58,47.47,64.97,65.66,59.78654,107.04757,80.06278,127.97,135.81,122.74,,,,1426827.91,172142.51,6606816.62,391741.96,120155.29,271586.66,1390595.19,5427252.82,12406097.26,,,,,,,,,,314328.0,,0.03,0.39,-0.18,0.33,0.31,0.47,0.46,0.04,0.24,-0.24,0.33,0.27,0.39,0.19,0.1,0.33,-0.01,0.25,0.13,0.3,0.29,0.26,0.24,0.28,0.29,0.33,0.27,0.37,56.25,0.23,0.25,0.22,0.04,0.14,0.31,0.46,0.33,0.18,-0.14,60.56,225058.0,224093.0,173831.0,50263.0,199294.0,10157.0,2925.0,1739.0,83.0,0.312,319.0,198.0,86.0,678.0,82.0,135.0,95.0,138.15,6426.0,6297.0,1493.0,628.0,82.1,102.5,101.4,104.4,104.4,144130.0,25931.0,7613.0,1660.0,82.9,,,,,,,,,12.58,126.43,,,,,,,,,,,,,,,,,,,,,,,,,,250282.2,
2007-05-01,104.9,112.6,101.4,112.4,115.2,141.7,108.8,,4864.0,7491.0,14558.0,4470.0,84.46,64.89,110.15,63.75,73.15,32.13,214.32,55.52,47.9,66.17,65.81,67.34856,107.80641,80.05367,126.49,136.67,119.71,,,,1439382.17,173402.15,6644012.82,392695.37,120277.32,272418.04,1400187.64,5462934.93,12451939.12,,,,,,,,,,315157.0,,0.16,0.19,-0.17,0.68,0.23,0.57,0.74,0.06,0.07,-0.07,0.33,0.34,0.35,0.25,0.22,0.49,-0.18,0.48,0.04,0.33,0.34,0.37,0.37,0.3,0.3,0.36,0.32,0.33,55.99,0.39,0.35,0.26,0.04,0.16,0.25,1.15,0.36,0.09,-0.09,58.89,223477.0,235467.0,181079.0,54388.0,226514.0,11804.0,3526.0,1726.0,78.0,0.301,319.0,214.0,87.0,695.0,82.0,136.0,95.0,143.36,8118.0,8309.0,1979.0,651.0,82.9,106.8,104.5,104.6,104.6,171197.0,29133.0,8780.0,2045.0,82.9,,,,,,,,,12.43,126.07,,,,,,,,,,,,,,,,,,,,,,,,,,258739.37,
2007-06-01,105.4,113.5,101.6,111.9,118.5,143.3,112.5,,4587.0,7204.0,14582.0,4393.0,85.06,65.48,106.34,63.72,73.17,33.43,220.41,54.77,47.94,67.38,66.26,69.52745,108.49626,80.37149,129.77,138.41,124.0,,,,1447015.23,174714.61,6671366.42,393996.6,120436.39,273560.21,1411284.43,5499309.95,12498676.73,,,,,,,,,,314616.0,,1.09,0.25,-0.65,0.91,-0.4,0.32,0.42,0.04,-0.05,1.28,0.06,0.35,-0.05,0.43,0.73,0.74,-0.25,0.55,0.32,0.22,0.25,0.36,0.36,0.23,0.34,0.36,0.26,0.2,56.25,0.41,0.32,0.29,0.26,0.26,0.42,0.92,0.55,0.15,0.01,58.43,229451.0,231025.0,183831.0,47194.0,217876.0,11686.0,3274.0,1784.0,83.0,0.31,324.0,219.0,96.0,723.0,83.0,149.0,97.0,139.97,10614.0,10977.0,2453.0,666.0,82.6,107.0,104.2,105.2,105.2,161132.0,27654.0,7975.0,2006.0,83.5,,,,,,,,,12.03,129.13,,,,,,,,,,,,,,,,,,,,,,,,,,249249.62,140.8
2007-07-01,107.4,112.8,102.5,112.0,116.0,144.2,109.5,,4487.0,7071.0,14569.0,4374.0,85.18,65.69,104.18,63.63,74.56,32.96,220.04,59.55,48.06,66.22,66.78,74.66575,108.66931,80.93973,130.12,140.19,123.4,,,,1440694.92,175973.29,6693978.24,394856.7,120389.89,274466.81,1418391.19,5533909.89,12563195.43,,,,,,,,,,313799.0,,1.27,-0.74,-0.39,-0.16,-0.08,0.33,0.52,0.06,0.42,1.93,-0.11,0.21,-0.22,0.44,1.34,-0.14,-0.13,0.83,0.07,0.07,0.05,0.11,0.05,0.17,0.2,0.2,0.17,0.13,54.43,-0.01,0.1,0.24,0.28,0.37,0.28,0.31,0.27,0.22,0.26,58.49,241837.0,245036.0,179924.0,65112.0,237842.0,11975.0,3321.0,1774.0,79.0,0.317,303.0,212.0,98.0,709.0,87.0,154.0,101.0,141.02,14002.0,13553.0,2998.0,688.0,82.7,105.5,103.6,105.7,105.7,175429.0,30925.0,8740.0,2280.0,83.6,,,,,,,,,11.73,128.39,,,,,,,,,,,,,,,,,,,,,,,,,,242144.82,
2007-08-01,106.5,114.5,106.9,112.5,117.5,145.1,111.4,,4520.0,7345.0,14860.0,4456.0,85.58,64.74,107.76,66.29,79.78,33.57,225.55,59.67,50.03,67.95,68.16,73.17162,108.74638,81.0226,130.3,136.44,126.21,,,,1428655.02,176540.46,6697000.19,395418.64,120599.62,274819.02,1426112.82,5557458.23,12600612.75,,,,,,,,,,314603.0,,1.39,0.05,0.08,-0.03,0.05,0.31,0.59,0.38,0.71,1.71,0.12,0.55,0.12,0.63,1.19,0.13,0.19,0.75,0.52,0.36,0.37,0.38,0.35,0.43,0.4,0.44,0.4,0.44,63.28,0.1,0.57,0.42,0.98,1.39,0.42,0.26,0.07,0.64,1.31,57.73,236855.0,243356.0,192590.0,50765.0,247318.0,13079.0,3527.0,1758.0,88.0,0.313,315.0,222.0,101.0,778.0,85.0,170.0,105.0,143.13,16539.0,16517.0,3215.0,699.0,83.3,108.1,104.3,106.8,106.8,187880.0,36046.0,9129.0,2215.0,83.3,,,,,,,,,11.43,132.03,,,,,,,,,,,,,,,,,,,,,,,,,,246804.93,
2007-09-01,105.5,113.9,107.0,111.3,117.4,147.3,110.3,,4787.0,7449.0,14866.0,4633.0,86.46,67.39,105.53,66.27,77.67,33.98,218.31,59.24,50.86,68.47,68.64,71.09852,109.44722,81.78722,131.81,141.09,125.63,,,,1433355.46,177268.79,6740200.19,396055.17,120706.82,275348.35,1446938.01,5590935.05,12658893.78,,,,,,,,,,318321.0,,0.44,0.54,0.17,0.45,-0.16,0.35,0.14,-0.11,-0.53,0.39,0.21,0.28,-0.04,0.27,0.24,0.44,0.19,0.26,0.29,0.25,0.21,0.34,0.35,0.19,0.34,0.3,0.21,0.39,56.77,0.31,0.37,0.29,1.29,1.17,0.23,0.51,0.24,1.47,1.83,58.79,249427.0,241438.0,190542.0,50896.0,226915.0,11956.0,2829.0,1726.0,86.0,0.309,302.0,204.0,101.0,739.0,85.0,172.0,101.0,143.16,17718.0,19903.0,3461.0,718.0,82.7,106.8,104.3,105.5,105.5,163210.0,30912.0,8148.0,1764.0,83.8,,,,,,,,,11.22,131.97,,,,,,,,,,,,,,,,,,,,,,,,,,239969.84,142.26
2007-10-01,106.2,116.7,108.5,114.7,118.9,153.1,111.0,,4882.0,7512.0,14952.0,4790.0,86.79,66.01,109.28,66.45,81.52,33.91,221.03,59.54,51.74,69.71,69.67,72.03646,110.73012,82.54556,133.34,147.02,124.23,,,,1450131.91,178512.87,6778040.32,396983.9,120839.76,276144.14,1475152.78,5630010.3,12728480.95,,,,,,,,,,321828.0,,0.52,-0.02,0.1,0.72,0.12,0.49,0.59,0.01,0.05,0.46,0.37,0.41,0.05,0.41,0.45,0.64,0.08,-0.02,0.81,0.39,0.28,0.52,0.53,0.35,0.43,0.37,0.36,0.4,64.32,0.55,0.52,0.24,1.05,0.75,0.13,0.51,0.08,1.07,1.42,58.12,271352.0,250723.0,196616.0,54107.0,266031.0,14168.0,3206.0,1687.0,85.0,0.313,323.0,211.0,106.0,793.0,88.0,201.0,108.0,142.89,20108.0,24937.0,3985.0,788.0,83.4,109.0,105.4,107.0,107.0,194771.0,37779.0,9799.0,2114.0,84.5,,,,,,,,,11.18,134.67,,,,,,,,,,,,,,,,,,,,,,,,,,258063.18,
2007-11-01,108.0,115.4,110.3,113.3,119.1,150.6,112.1,,5106.0,7768.0,15025.0,4755.0,88.82,66.83,113.69,68.64,80.75,33.54,220.27,63.17,53.41,70.41,70.22,71.59988,110.30465,82.56025,136.25,150.14,127.0,,,,1440454.85,179229.05,6812252.88,398180.19,121039.08,277141.11,1510061.54,5670394.03,12789350.22,,,,,,,,,,324198.0,,0.73,0.41,-0.46,0.55,0.38,0.35,0.35,0.02,0.01,0.66,0.21,0.49,0.26,0.43,0.6,0.45,-0.17,0.21,0.63,0.37,0.3,0.44,0.47,0.35,0.36,0.4,0.3,0.35,55.99,0.28,0.64,0.23,0.69,1.05,0.27,0.36,0.47,0.71,0.97,59.26,251716.0,250279.0,199765.0,50514.0,246762.0,13014.0,2953.0,1711.0,88.0,0.322,317.0,209.0,102.0,768.0,90.0,205.0,106.0,146.67,22884.0,28515.0,4432.0,804.0,83.7,111.7,106.0,106.9,106.9,188839.0,36911.0,9456.0,1854.0,84.6,,,,,,,,,11.18,133.26,,,,,,,,,,,,,,,,,,,,,,,,,,246685.49,
2007-12-01,112.3,115.5,109.5,115.4,118.4,144.6,111.2,,5162.0,7618.0,14893.0,4633.0,87.88,67.69,114.38,68.63,78.86,34.7,214.21,65.43,54.16,70.58,70.19,70.66204,112.44426,83.22211,139.9,145.79,135.97,,,,1411267.68,181619.11,6850449.07,400505.26,121142.64,279362.61,1581708.3,5735873.86,12899166.13,,,,,,,,,,328441.0,,2.06,0.16,-0.43,0.72,0.71,0.0,1.0,0.07,-0.03,2.52,0.52,0.63,0.18,0.98,2.13,0.57,0.03,1.0,0.96,0.58,0.38,0.6,0.61,0.45,0.4,0.57,0.41,0.48,61.98,0.42,0.77,0.7,1.76,1.47,0.7,0.59,0.82,1.59,2.36,59.05,254389.0,243437.0,194283.0,49154.0,206234.0,9091.0,1700.0,1806.0,88.0,0.336,346.0,203.0,88.0,683.0,93.0,211.0,115.0,155.96,25395.0,33448.0,4998.0,1050.0,83.9,111.5,108.7,109.0,109.0,192595.0,38719.0,8937.0,2007.0,84.9,,,,,,,,,11.18,132.54,,,,,,,,,,,,,,,,,,,,,,,,,,212546.65,144.42
2008-01-01,111.3,117.5,110.0,117.2,120.9,153.5,113.9,,5228.0,8134.0,13793.0,4701.0,89.4,68.17,113.1,69.92,82.04,36.11,192.47,62.62,55.92,70.02,71.17,71.47528,113.15504,82.94281,142.61,153.64,135.26,,,,1413191.8,182728.99,6907302.5,402095.33,120974.89,281120.44,1610108.29,5785835.56,12971034.02,,,,,,,,,,327836.0,,1.52,0.16,0.16,-0.08,0.4,0.41,0.54,0.2,-0.03,1.76,0.21,0.57,0.2,0.69,1.36,0.13,0.16,0.33,1.03,0.41,0.41,0.48,0.43,0.41,0.37,0.51,0.42,0.51,66.41,0.17,0.65,0.7,1.09,0.99,0.97,0.38,0.52,1.02,1.24,59.94,267744.0,280407.0,217509.0,62898.0,228636.0,10391.0,3429.0,1776.0,89.0,0.342,310.0,194.0,96.0,683.0,95.0,195.0,103.0,150.5,2090.0,1861.0,432.0,12.0,84.4,115.2,109.5,109.6,109.6,169800.0,35641.0,8043.0,1557.0,85.9,,,,,,,,,11.18,136.14,,,,,,,,,,,,,,,,,,,,,,,,,,232587.99,
2008-02-01,109.3,117.1,111.8,117.4,116.9,153.4,108.4,,5190.0,7959.0,13967.0,4616.0,90.96,66.39,111.12,71.35,84.17,34.32,250.55,69.28,54.78,71.91,71.44,70.05372,112.25779,83.07528,146.9,153.55,142.47,,,,1425285.98,183523.85,6961173.34,403216.01,121094.4,282121.62,1636803.73,5834998.09,13039053.06,,,,,,,,,,331018.0,,0.6,0.2,-0.11,-0.54,0.06,0.44,0.54,3.47,0.22,0.53,-0.07,1.28,0.1,0.65,0.44,-0.22,-0.11,0.03,1.23,0.69,0.6,0.31,0.29,0.36,0.27,0.43,0.63,0.37,56.51,0.0,0.53,0.64,0.53,0.38,0.0,0.4,0.19,0.8,0.64,58.71,264069.0,254205.0,205831.0,48374.0,223890.0,12288.0,3036.0,1772.0,86.0,0.357,313.0,202.0,91.0,738.0,92.0,204.0,104.0,142.59,4056.0,3814.0,771.0,118.0,84.3,116.1,110.8,108.8,108.8,158768.0,32279.0,8162.0,1632.0,85.2,,,,,,,,,11.18,135.86,,,,,,,,,,,,,,,,,,,,,,,,,,226715.79,
2008-03-01,109.2,117.9,116.6,115.8,118.7,153.6,110.3,,5242.0,7694.0,14655.0,4528.0,91.31,67.66,112.59,73.13,86.24,35.5,242.66,67.96,55.91,72.24,72.67,67.15899,111.39893,83.71475,147.72,153.75,143.7,,,,1430034.87,184933.41,6997905.4,404636.36,121045.57,283590.79,1663631.27,5880765.47,13114808.3,,,,,,,,,,328051.0,,0.89,0.65,-0.38,0.75,0.42,0.5,0.09,0.24,0.03,0.94,0.28,0.42,0.47,0.48,0.79,0.59,-0.13,0.53,0.44,0.36,0.46,0.64,0.5,0.41,0.39,0.47,0.34,0.39,58.59,0.48,0.52,0.23,0.74,0.7,0.45,0.66,0.31,0.61,0.96,62.15,264513.0,261139.0,210987.0,50151.0,251347.0,13671.0,3267.0,1750.0,86.0,0.364,309.0,198.0,90.0,750.0,92.0,204.0,103.0,147.02,7439.0,7519.0,1267.0,134.0,83.5,111.7,109.1,110.7,110.7,182534.0,38350.0,9585.0,1708.0,85.7,,,,,,,,,11.18,133.9,,,,,,,,,,,,,,,,,,,,,,,,,,243168.8,146.26
2008-04-01,110.0,117.5,118.7,115.4,119.0,156.0,109.8,,5206.0,7755.0,14525.0,4467.0,92.88,67.84,114.29,75.7,89.22,36.15,244.1,68.32,55.26,72.66,74.96,67.41272,113.53058,83.87037,148.56,157.13,142.86,,,,1434447.82,186610.53,7047465.88,406166.88,121324.43,284842.45,1688136.7,5928008.38,13193602.46,,,,,,,,,,330867.0,,1.29,0.19,0.32,1.53,-0.05,0.76,0.49,0.05,0.06,1.44,0.59,0.48,0.15,0.72,1.18,1.27,-0.05,1.04,0.43,0.53,0.57,0.98,0.77,0.41,0.48,0.55,0.48,0.41,61.98,0.97,0.6,0.59,0.69,1.12,0.72,0.87,0.54,0.45,0.65,59.41,275702.0,270290.0,222305.0,47986.0,266123.0,13516.0,3655.0,1797.0,87.0,0.365,324.0,212.0,90.0,778.0,91.0,222.0,108.0,147.92,11493.0,11751.0,1764.0,818.0,83.9,116.0,111.6,109.8,109.8,205612.0,42385.0,11164.0,2131.0,85.1,,,,,,,,,11.37,135.66,,,,,,,,,,,,,,,,,,,,,,,,,,250094.24,
2008-05-01,112.4,118.6,116.6,116.6,120.3,155.6,112.6,,5091.0,7934.0,14791.0,4484.0,95.47,68.65,117.51,75.61,87.4,36.6,240.41,74.0,56.91,72.32,74.58,72.73714,113.58274,84.37189,147.36,155.13,142.19,,,,1424821.6,188409.3,7065995.42,407221.93,121615.47,285606.46,1713646.5,5972285.97,13252086.92,,,,,,,,,,335664.0,,1.95,0.32,0.17,0.98,0.33,0.65,1.11,0.03,-0.02,2.27,0.61,0.73,0.26,1.02,1.87,0.92,0.13,1.37,0.69,0.68,0.64,0.96,0.86,0.55,0.5,0.7,0.58,0.52,71.35,0.79,0.92,0.56,1.61,1.88,0.87,2.02,1.23,1.52,2.01,61.38,271816.0,260934.0,217626.0,43309.0,258010.0,12954.0,3578.0,1815.0,86.0,0.362,311.0,212.0,85.0,759.0,90.0,216.0,104.0,147.06,13341.0,15787.0,2260.0,927.0,83.6,113.7,108.6,109.8,109.8,191462.0,38514.0,9896.0,2175.0,84.6,,,,,,,,,11.63,133.89,,,,,,,,,,,,,,,,,,,,,,,,,,258663.43,
2008-06-01,114.2,119.9,122.4,117.4,122.1,159.0,113.0,,4829.0,7621.0,14781.0,4512.0,96.25,68.28,113.79,74.76,91.52,36.8,244.81,76.39,56.41,72.8,75.62,73.94619,114.82663,85.00967,142.59,152.22,136.17,110.2,110.5,109.8,1451666.56,190209.66,7112088.95,408384.78,121470.16,286914.62,1748494.82,6033040.99,13341012.86,,,,,,,,,,339081.0,,2.11,0.26,0.13,0.42,0.26,0.66,0.54,0.05,0.29,2.48,0.44,0.62,0.22,0.96,2.0,0.43,0.21,1.19,0.74,0.54,0.5,0.73,0.66,0.48,0.49,0.64,0.51,0.46,67.19,0.63,0.69,0.9,1.98,1.89,0.77,1.92,0.96,1.96,2.27,60.25,279629.0,273903.0,220979.0,52924.0,273983.0,14691.0,3748.0,1830.0,87.0,0.384,314.0,220.0,92.0,804.0,91.0,219.0,105.0,150.04,15125.0,18969.0,2841.0,945.0,83.9,115.0,110.3,110.5,110.5,201512.0,41368.0,10802.0,2388.0,84.7,,,,,,,,,12.09,140.65,,,,,,,,,,,,,,,,,,,,,,,,,,256444.66,149.18
2008-07-01,115.6,120.5,125.1,119.0,120.7,157.3,112.0,,4791.0,7654.0,15154.0,4552.0,97.6,68.21,112.03,75.4,90.96,37.22,240.43,76.23,57.57,76.6,76.56,75.66869,115.28151,85.10295,131.23,140.16,125.28,108.7,107.2,110.1,1478100.1,191669.5,7139488.4,409690.39,121779.67,287910.72,1774787.29,6067710.55,13419981.06,,,,,,,,,,341256.0,,1.05,0.6,0.05,-0.03,0.46,0.47,0.51,-0.02,0.36,0.89,0.12,0.59,0.6,0.5,0.81,0.02,-0.08,0.48,0.51,0.39,0.44,0.44,0.46,0.43,0.36,0.54,0.42,0.49,59.38,0.2,0.69,0.63,1.76,1.12,0.53,1.46,0.45,2.0,2.2,60.28,284456.0,275137.0,224685.0,50453.0,286009.0,15547.0,3828.0,1825.0,87.0,0.38,327.0,225.0,92.0,786.0,94.0,227.0,109.0,159.1,16684.0,22723.0,3406.0,1761.0,84.2,117.2,110.2,110.2,110.2,224957.0,47969.0,12208.0,3043.0,85.2,,,,,,,,,12.36,139.83,,,,,,,,,,,,,,,,,,,,,,,,,,261650.84,
2008-08-01,116.5,119.0,125.5,115.8,120.2,158.9,111.2,,4984.0,7881.0,15412.0,4737.0,97.01,68.93,112.54,76.54,85.51,37.0,238.76,83.99,57.6,72.63,74.1,73.99446,114.34166,85.47302,137.05,140.48,134.76,109.6,108.0,111.0,1500645.25,193180.54,7153670.15,410972.59,121841.9,289130.7,1796583.46,6104794.67,13487945.62,,,,,,,,,,343199.0,,-0.18,0.77,0.23,0.39,0.06,0.32,0.73,0.42,0.69,-0.64,0.36,0.61,0.35,0.25,-0.26,0.45,0.05,0.19,0.31,0.5,0.46,0.53,0.59,0.42,0.36,0.48,0.47,0.48,63.02,0.48,0.67,0.35,-0.32,-0.38,0.14,1.18,0.38,0.38,-0.74,61.08,278154.0,254438.0,204837.0,49601.0,279761.0,16233.0,3562.0,1841.0,88.0,0.384,319.0,213.0,91.0,788.0,90.0,229.0,106.0,152.8,19329.0,27099.0,3640.0,1791.0,83.3,112.3,110.0,110.6,110.6,188215.0,42854.0,11386.0,2344.0,85.1,,,,,,,,,12.92,136.52,,,,,,,,,,,,,,,,,,,,,,,,,,250440.8,
2008-09-01,115.2,121.0,131.2,116.3,123.5,163.3,114.2,,5104.0,7816.0,15180.0,4864.0,97.17,69.48,114.51,78.08,91.99,39.01,245.03,84.36,58.05,73.88,77.52,73.27315,114.77907,85.42791,141.28,138.99,142.81,103.4,105.0,101.9,1494938.62,194653.82,7185765.19,412844.98,122381.72,290463.27,1821300.7,6147312.67,13576117.2,,,,,,,,,,345394.0,,-0.27,0.5,0.37,0.7,0.39,0.46,0.8,-0.05,-0.12,-0.88,0.6,0.65,0.17,0.3,-0.25,0.53,0.18,0.22,0.37,0.63,0.42,0.64,0.72,0.41,0.45,0.51,0.49,0.53,60.94,0.62,0.81,0.26,0.11,0.36,-0.09,0.95,0.38,-0.42,0.04,61.06,285392.0,267182.0,221056.0,46126.0,266894.0,16268.0,3448.0,1857.0,89.0,0.382,344.0,224.0,91.0,850.0,90.0,251.0,115.0,151.13,22708.0,31370.0,3874.0,2035.0,84.0,115.3,111.1,112.9,112.9,208308.0,45874.0,12040.0,2512.0,84.4,,,,,,,,,13.39,139.21,,,,,,,,,,,,,,,,,,,,,,,,,,253966.45,151.64
2008-10-01,114.8,116.9,131.2,111.8,119.1,147.6,112.8,,5261.0,8120.0,15386.0,4906.0,96.01,69.53,108.79,77.5,76.82,38.5,241.55,85.66,57.64,72.46,71.96,71.88904,111.36232,84.35937,140.46,139.59,141.04,95.5,104.7,86.5,1480345.08,195176.09,7168740.11,412244.15,122601.31,289642.85,1830637.68,6177247.78,13610881.83,,,,,,,,,,347475.0,,0.69,0.62,0.4,1.27,0.02,0.26,0.68,0.02,0.17,0.64,0.51,0.51,0.24,0.54,0.65,0.87,0.02,0.62,0.46,0.51,0.42,0.59,0.65,0.32,0.37,0.45,0.44,0.44,62.24,0.81,0.52,0.3,0.98,1.09,0.47,0.77,0.5,0.78,1.24,61.11,265041.0,236468.0,191425.0,45043.0,259151.0,17690.0,3337.0,1833.0,85.0,0.39,341.0,215.0,90.0,839.0,89.0,250.0,114.0,142.39,26752.0,36871.0,4329.0,2177.0,83.3,112.7,109.3,110.2,110.2,181327.0,43417.0,12100.0,2485.0,84.0,,,,,,,,,13.66,136.87,,,,,,,,,,,,,,,,,,,,,,,,,,269947.04,
2008-11-01,103.2,110.3,123.4,106.5,112.8,117.2,111.9,,5501.0,8238.0,14773.0,4900.0,94.6,70.18,105.07,72.66,68.96,38.97,240.48,79.76,57.7,69.25,69.02,71.64467,106.55436,83.0688,133.85,131.73,135.27,88.3,97.6,79.1,1465397.28,194821.73,7122243.45,411574.02,122697.67,288876.35,1834338.36,6190634.32,13649103.27,,,,,,,,,,350728.0,,0.61,0.43,0.68,0.71,-0.02,0.33,0.5,0.05,0.13,0.73,0.23,0.46,0.18,0.44,0.6,0.65,-0.24,0.6,0.29,0.36,0.31,0.5,0.52,0.28,0.35,0.31,0.3,0.3,64.58,0.6,0.46,0.49,0.38,0.07,0.56,0.5,0.39,0.73,0.3,61.54,188293.0,200428.0,161546.0,38883.0,170264.0,14687.0,2423.0,1807.0,84.0,0.371,316.0,201.0,82.0,756.0,90.0,245.0,105.0,118.83,30116.0,41113.0,5063.0,2255.0,81.8,105.3,107.2,110.9,110.9,132548.0,33731.0,9440.0,2187.0,82.8,,,,,,,,,13.64,135.58,,,,,,,,,,,,,,,,,,,,,,,,,,241455.34,
2008-12-01,87.5,98.2,93.4,95.5,103.3,91.9,104.9,,5386.0,7943.0,13417.0,4813.0,93.33,71.14,98.34,71.24,71.09,39.19,247.06,84.46,56.74,66.27,70.07,70.82087,98.86242,82.66161,128.66,120.39,134.18,85.8,96.2,75.8,1414820.07,193533.38,7023657.44,411452.55,122938.33,288514.22,1842030.43,6211098.47,13663081.01,,,,,,,,,,353882.0,,0.36,0.28,-0.04,0.99,-0.03,0.32,0.59,0.08,0.0,0.08,0.06,0.52,0.29,0.27,0.19,0.87,-1.05,0.17,0.36,0.32,0.34,0.61,0.64,0.33,0.33,0.3,0.35,0.4,61.72,0.7,0.59,0.29,-0.13,-0.44,0.52,0.17,0.16,0.03,-0.42,61.83,121580.0,176708.0,141504.0,35203.0,84602.0,5821.0,891.0,1842.0,82.0,0.372,365.0,210.0,78.0,702.0,92.0,278.0,122.0,88.75,35710.0,46262.0,5594.0,3311.0,79.9,104.2,101.8,110.7,110.7,150568.0,33351.0,8457.0,2174.0,79.2,,,,,,,,,13.66,128.19,,,,,,,,,,,,,,,,,,,,,,,,,,203722.43,145.92
